date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:13:14	21464/21464	---M--	200	added ('OK')	application/javascript	etag:%2267817208-53d8%22	https://lhtourlanchas.com.br/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-includes/js/jquery/ui/core.minb37e.js	(from https://lhtourlanchas.com.br/)
23:13:14	124633/124633	---M--	200	added ('OK')	application/javascript	etag:%22614d2cbf-1e6d9%22	https://lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/js/swiper.min.js?ver=1.6.5	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/js/swiper.minfeec.js	(from https://lhtourlanchas.com.br/)
23:13:14	2578/2578	---M--	200	added ('OK')	application/javascript	etag:%2261462776-a12%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.4.4	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/share-link/share-link.minedb1.js	(from https://lhtourlanchas.com.br/)
23:13:14	10863/10863	---M--	200	added ('OK')	application/javascript	etag:%2261462776-2a6f%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.8.1	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/dialog/dialog.mina288.js	(from https://lhtourlanchas.com.br/)
23:13:15	36557/36557	---M--	200	added ('OK')	application/javascript	etag:%2261462776-8ecd%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.4.4	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/js/frontend.minedb1.js	(from https://lhtourlanchas.com.br/)
23:13:15	32094/32094	---M--	200	added ('OK')	application/javascript	etag:%2261462776-7d5e%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.4.4	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/js/preloaded-modules.minedb1.js	(from https://lhtourlanchas.com.br/)
23:13:16	1097/1097	---M--	404	error ('Not%20Found')	text/html	etag:%225f2d86ca-449%22	https://lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/css/img/gallery/bgDescription.png	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/css/img/gallery/bgDescription.47.delayed	(from https://lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=1.6.5)
23:13:16	1097/1097	---M--	404	error ('Not%20Found')	text/html	etag:%225f2d86ca-449%22	https://lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/css/img/gallery/gallery-e1.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/css/img/gallery/gallery-e1.48.delayed	(from https://lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=1.6.5)
23:13:16	1757/1757	---M--	200	added ('OK')	image/png	etag:%22614d2cbf-6dd%22	https://lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/images/pricing/pricing-ribon.png	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/images/pricing/pricing-ribon.png	(from https://lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=1.6.5)
23:13:16	1097/1097	---M--	404	error ('Not%20Found')	text/html	etag:%225f2d86ca-449%22	https://lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/css/img/bg/bg-image-12.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/css/img/bg/bg-image-12.4a.delayed	(from https://lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=1.6.5)
23:13:17	493/493	---M--	200	added ('OK')	image/svg+xml	etag:%22614d2cbf-1ed%22	https://lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/images/icons/line.svg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/images/icons/line.svg	(from https://lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=1.6.5)
23:13:17	1097/1097	---M--	404	error ('Not%20Found')	text/html	etag:%225f2d86ca-449%22	https://lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/css/img/others/business-shape.png	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/css/img/others/business-shape.4c.delayed	(from https://lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=1.6.5)
23:13:17	1097/1097	---M--	404	error ('Not%20Found')	text/html	etag:%225f2d86ca-449%22	https://lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/css/img/bg/bg-image-40.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/css/img/bg/bg-image-40.4d.delayed	(from https://lhtourlanchas.com.br/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=1.6.5)
23:13:18	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261462776-2876e%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
23:13:18	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261462776-2876e%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
23:13:19	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2261462776-12d68%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
23:13:19	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2261462776-17ee8%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
23:13:19	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%2261462776-286ac%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
23:13:20	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%2261462776-6c7db%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
23:13:20	200672/200672	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261462776-30fe0%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.12.0	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.eot	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
23:13:20	89444/89444	---M--	200	added ('OK')	font/woff2	etag:%2261462776-15d64%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.12.0	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.woff2	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
23:13:21	109168/109168	---M--	200	added ('OK')	font/woff	etag:%2261462776-1aa70%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.12.0	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.woff	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
23:13:21	200512/200512	---M--	200	added ('OK')	application/octet-stream	etag:%2261462776-30f40%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.12.0	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.ttf	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
23:13:21	301767/301767	---M--	200	added ('OK')	image/svg+xml	etag:%2261462776-49ac7%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.12.0	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.svg	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
23:13:22	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261462776-20cca%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:22	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261462776-20cca%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:22	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2261462776-12bdc%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:22	90060/90060	---M--	200	added ('OK')	font/woff	etag:%2261462776-15fcc%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:23	134040/134040	---M--	200	added ('OK')	application/octet-stream	etag:%2261462776-20b98%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:23	747545/747545	---M--	200	added ('OK')	image/svg+xml	etag:%2261462776-b6819%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:23	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261462776-84f2%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:24	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261462776-84f2%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:24	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2261462776-33dc%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:24	16276/16276	---M--	200	added ('OK')	font/woff	etag:%2261462776-3f94%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:25	33736/33736	---M--	200	added ('OK')	application/octet-stream	etag:%2261462776-83c8%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:25	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%2261462776-2354a%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:25	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261462776-31916%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:26	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261462776-31916%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:26	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2261462776-13174%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:26	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2261462776-18d14%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:27	202744/202744	---M--	200	added ('OK')	application/octet-stream	etag:%2261462776-317f8%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:27	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%2261462776-e05cf%22	https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://lhtourlanchas.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
23:13:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Apr%202025%2002:13:37%20GMT	https://lhtourlanchas.com.br/a	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/a.6b.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
23:13:28	1097/1097	---M--	404	error ('Not%20Found')	text/html	etag:%225f2d86ca-449%22	https://lhtourlanchas.com.br/POST	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/POST.6c.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
23:13:28	1097/1097	---M--	404	error ('Not%20Found')	text/html	etag:%225f2d86ca-449%22	https://lhtourlanchas.com.br/b.resolvedLink	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/b.6d.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
23:13:28	1097/1097	---M--	404	error ('Not%20Found')	text/html	etag:%225f2d86ca-449%22	https://lhtourlanchas.com.br/schema.org/	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
23:13:29	1097/1097	---M--	404	error ('Not%20Found')	text/html	etag:%225f2d86ca-449%22	https://lhtourlanchas.com.br/signals/iwl.js	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/signals/iwl.6e.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
23:13:29	1097/1097	---M--	404	error ('Not%20Found')	text/html	etag:%225f2d86ca-449%22	https://lhtourlanchas.com.br/c.dl	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/c.6f.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
23:13:29	1097/1097	---M--	404	error ('Not%20Found')	text/html	etag:%225f2d86ca-449%22	https://lhtourlanchas.com.br/c.rl	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/c.70.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
23:13:30	19155/19155	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Apr%202025%2002:13:40%20GMT	https://lhtourlanchas.com.br/wp-json/wp/v2/pages/1564	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-json/wp/v2/pages/1564.json	(from https://lhtourlanchas.com.br/roteiros/)
23:13:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Apr%202025%2002:13:40%20GMT	https://lhtourlanchas.com.br/?p=1564	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/index461c.html	(from https://lhtourlanchas.com.br/roteiros/)
23:13:30	2360/2360	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Apr%202025%2002:13:40%20GMT	https://lhtourlanchas.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flhtourlanchas.com.br%2Froteiros%2F	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-json/oembed/1.0/embedd834.json	(from https://lhtourlanchas.com.br/roteiros/)
23:13:30	2535/2535	---MC-	200	added ('OK')	text/xml	date:Wed,%2016%20Apr%202025%2002:13:41%20GMT	https://lhtourlanchas.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flhtourlanchas.com.br%2Froteiros%2F&format=xml	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-json/oembed/1.0/embed27d4	(from https://lhtourlanchas.com.br/roteiros/)
23:13:31	58690/58690	---M--	200	added ('OK')	image/jpeg	etag:%226155b214-e542%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/Buzios-cancelamento-eventos-Reveillon-2-e1633006100918.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/Buzios-cancelamento-eventos-Reveillon-2-e1633006100918.jpg	(from https://lhtourlanchas.com.br/roteiros/)
23:13:31	289732/289732	---M--	200	added ('OK')	image/jpeg	etag:%22614a9006-46bc4%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/arraial-do-cabo-capa2019-1536x805.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/arraial-do-cabo-capa2019-1536x805.jpg	(from https://lhtourlanchas.com.br/roteiros/)
23:13:33	0/0	---M--	302	error ('Found')	text/html		http://lhtourlanchas.com.br/wp-content/uploads/2021/09/Praia-da-Armacao-1-1024x910-1.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/Praia-da-Armacao-1-1024x910-1.77.delayed	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:33	244943/244943	---M--	200	added ('OK')	image/jpeg	etag:%2261473a5e-3bccf%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/cabofrio-capa2019-1536x805.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/cabofrio-capa2019-1536x805.jpg	(from https://lhtourlanchas.com.br/roteiros/)
23:13:35	0/0	---M--	302	error ('Found')	text/html		http://lhtourlanchas.com.br/wp-content/uploads/2021/09/bruno-soares-NKbfh8Ro_Bw-unsplash-scaled.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/bruno-soares-NKbfh8Ro_Bw-unsplash-scaled.79.delayed	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:35	163460/163460	---M--	200	added ('OK')	image/jpeg	etag:%2261492804-27e84%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/Praia-da-Armacao-1-1024x910-1.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/Praia-da-Armacao-1-1024x910-1.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:36	554341/554341	---M--	200	added ('OK')	image/jpeg	etag:%226147f6bb-87565%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/bruno-soares-NKbfh8Ro_Bw-unsplash-scaled.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/bruno-soares-NKbfh8Ro_Bw-unsplash-scaled.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:36	86985/86985	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Apr%202025%2002:13:46%20GMT	https://lhtourlanchas.com.br/wp-json/wp/v2/pages/1782	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-json/wp/v2/pages/1782.json	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Apr%202025%2002:13:46%20GMT	https://lhtourlanchas.com.br/?p=1782	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/indexc73b.html	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:36	2808/2808	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Apr%202025%2002:13:46%20GMT	https://lhtourlanchas.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flhtourlanchas.com.br%2Farmacao-dos-buzios%2F	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-json/oembed/1.0/embed5655.json	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:37	2983/2983	---MC-	200	added ('OK')	text/xml	date:Wed,%2016%20Apr%202025%2002:13:47%20GMT	https://lhtourlanchas.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flhtourlanchas.com.br%2Farmacao-dos-buzios%2F&format=xml	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-json/oembed/1.0/embedf95b	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
23:13:37	138261/138261	---M--	200	added ('OK')	image/jpeg	etag:%226146507c-21c15%22	https://lhtourlanchas.com.br/wp-content/uploads/2021/09/passeio-de-barco-em-arraial-do-cabo-4-1024x767.jpg	C:/Meus%20Sites/vamo%20la/lhtourlanchas.com.br/wp-content/uploads/2021/09/passeio-de-barco-em-arraial-do-cabo-4-1024x767.jpg	(from https://lhtourlanchas.com.br/armacao-dos-buzios/)
